Renorun SKU,Feb 4,Feb 11,Feb 18,Feb 25,Mar 4,Mar 11,Mar 18,Mar 25,Apr 1,Apr 8,Apr 15,Apr 22,Apr 29,May 6,May 13,May 20,May 27,Jun 3,Jun 10,Jun 17,Jun 24,Jul 1,Jul 8,Jul 15
1202000939,108,108,85,13,218,204,203,203,202,143,122,122,490,489,485,479,425,383,354,289,289,263,248,237
1000006115,0,0,0,0,0,144,144,144,144,144,144,144,144,144,144,144,35,35,309,288,288,288,288,262
1000005778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,384,287,286,286,286,286,286
1000002656,290,290,290,290,290,290,290,290,290,290,290,290,290,290,286,286,286,286,286,286,286,228,228,228
1000002658,270,270,270,270,270,270,270,270,264,264,304,304,304,304,304,284,284,284,284,284,284,236,236,232
1102000749,16,41,6,6,0,300,400,400,360,360,340,340,340,340,340,340,340,280,280,280,280,273,273,273
1000005590,308,308,306,306,306,306,306,306,306,305,304,304,304,290,290,289,289,285,285,277,277,242,242,239
1306000601,46,41,31,22,172,172,318,391,385,377,367,353,340,327,319,310,300,320,285,276,276,260,257,253
1000005886,0,0,0,0,0,0,0,240,240,218,210,231,269,263,231,231,160,147,127,274,274,185,166,160
1605001258,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272
1000002788,0,0,0,10,10,10,10,10,10,10,300,300,300,300,300,300,292,292,292,272,272,10,10,10
1000005633,96,142,139,144,144,141,141,141,81,0,0,38,30,62,12,0,0,0,281,269,269,238,228,228
1101000644,355,341,311,276,223,182,180,265,226,343,332,294,268,170,120,97,361,348,308,266,266,116,370,287
1401000222,93,93,93,293,293,293,293,293,293,288,288,271,268,266,266,260,260,259,260,260,260,252,249,299
1805000331,0,0,0,0,0,0,0,0,0,0,270,270,270,270,270,260,260,260,260,260,260,246,246,246
1000001574,2,19,11,4,0,0,26,24,19,44,16,16,52,62,307,297,289,280,261,255,255,244,378,354
1000005875,0,0,0,0,0,0,0,120,120,120,265,265,265,249,249,249,249,249,255,255,255,255,252,252
1000002914,30,30,30,30,26,7,7,26,26,14,11,161,157,257,257,257,254,254,254,254,254,10,10,10
1000005776,0,0,0,0,0,0,0,256,256,256,256,256,256,241,241,256,256,487,252,253,253,222,221,221
1505000760,119,107,107,107,207,207,190,231,211,365,367,359,357,347,348,307,307,294,264,252,252,154,149,143
1000002772,72,70,70,70,70,70,70,70,350,343,326,305,310,304,292,282,207,207,251,250,250,205,195,194
1000001340,128,128,128,128,128,128,128,128,128,128,178,243,243,243,243,236,236,236,250,250,250,230,230,230
1000005878,0,0,0,0,0,0,0,50,46,6,36,36,211,211,261,249,249,249,249,249,249,249,237,237
1203000926,316,272,241,194,126,192,326,305,284,274,272,234,234,485,473,415,348,314,252,247,247,267,248,168
1102000742,0,0,0,0,0,0,0,0,300,300,297,297,252,252,252,252,252,252,246,246,246,310,310,310
1301000539,499,613,583,529,639,596,563,505,617,544,445,391,256,610,542,482,412,361,287,246,246,74,263,304
1000001536,24,24,24,24,24,24,24,24,349,349,349,349,349,345,345,345,345,245,245,245,245,26,26,76
1000006206,0,0,0,0,0,0,84,84,84,84,84,84,84,49,0,0,0,249,248,245,245,176,196,189
1003001310,57,119,150,127,108,275,249,239,205,168,135,103,47,230,383,361,336,314,271,244,244,217,217,217
1003000053,67,67,27,151,153,140,232,156,152,86,348,328,316,301,278,278,264,244,244,244,244,108,86,33
1000001320,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,240,242,242,242,242,242,242
1101000660,373,317,311,297,256,222,388,373,328,243,187,151,34,68,301,289,284,256,511,241,241,566,530,386
1003000052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,249,249,249,249,239,239,239,239,219
1003000044,193,278,251,250,141,258,261,226,447,619,544,509,505,459,418,347,347,298,286,237,237,144,92,117
1000002811,4,4,4,4,104,150,144,144,138,88,70,70,68,247,247,267,262,283,277,237,237,201,235,235
1404000147,67,67,67,67,67,67,67,63,263,263,260,252,252,252,245,239,239,239,237,237,237,213,213,211
1000001932,97,97,97,97,73,73,73,73,200,188,188,120,90,73,315,315,315,260,260,230,230,144,124,224
1000001350,92,92,92,92,92,92,92,82,78,70,70,313,278,278,278,263,263,251,250,230,230,130,130,105
1000002659,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,230,230,230,230,49,49,49
1306000600,297,255,341,329,318,296,263,408,392,331,287,241,199,183,245,348,311,286,256,228,228,200,186,163
1000001390,33,16,10,111,108,101,92,83,78,72,67,262,253,248,248,247,243,351,231,227,227,167,165,160
1000002609,105,105,108,108,108,108,108,108,105,105,105,105,89,75,0,32,26,226,226,226,226,222,216,216
1000001739,53,53,53,53,53,52,52,48,48,48,48,48,48,110,110,102,102,100,48,225,225,45,45,45
1903000818,91,60,0,130,224,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223
1000001906,120,120,120,120,120,120,120,120,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220
1000001928,45,45,45,45,45,35,45,45,280,282,271,269,269,269,267,261,248,247,221,219,219,206,203,199
1404000150,5,5,5,235,231,231,231,231,229,229,227,223,223,223,221,221,219,219,219,219,219,217,215,215
1000001343,224,224,224,224,224,224,224,224,224,224,222,222,222,222,222,222,222,218,218,218,218,218,218,218
1602000375,52,52,50,49,48,46,42,42,42,40,40,39,39,39,39,39,39,39,195,214,214,39,39,39
1000001908,100,100,100,100,100,100,76,76,222,222,222,222,222,222,222,222,214,214,214,214,214,214,214,214
1000005780,0,0,0,0,0,0,0,273,273,268,269,269,269,241,240,240,222,282,214,212,212,204,188,180
1805000334,0,0,0,0,0,0,0,0,0,0,216,212,212,212,212,207,207,211,211,211,211,211,211,211
1903000825,33,7,5,2,5,90,63,50,42,35,28,92,92,84,52,197,177,224,216,211,211,197,172,144
1000003540,21,21,21,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,12,12,25
1000001938,285,275,275,225,225,225,224,222,222,222,221,211,211,210,210,210,210,210,210,210,210,196,196,196
1000001580,25,25,25,22,22,22,22,14,14,14,14,14,111,111,111,74,30,215,209,209,209,198,150,150
1302000592,46,69,65,63,50,85,70,50,134,132,264,263,260,234,227,215,215,215,211,209,209,188,135,157
1000005808,0,0,0,0,0,0,0,92,92,96,96,96,96,96,96,96,96,96,96,209,209,215,215,215
1101000647,282,307,256,214,200,168,154,149,135,131,181,140,120,94,130,78,197,159,214,208,208,-1,411,382
1000002743,156,156,156,156,156,156,156,156,153,153,152,152,120,92,256,275,275,235,231,207,207,205,205,205
1000001940,119,96,50,50,50,50,50,50,150,148,148,148,148,148,148,148,81,123,123,207,207,207,207,187
1000002888,88,88,73,73,73,58,58,58,58,43,19,19,13,73,110,258,240,262,238,205,205,151,151,121
1805000323,9,250,222,206,176,128,98,71,24,100,14,8,309,206,756,661,566,421,282,205,205,101,-5,644
1000005646,0,0,0,0,0,0,225,225,225,225,225,225,217,217,217,215,202,202,215,202,202,202,202,202
1903000827,642,631,609,593,534,519,504,482,459,413,392,371,355,341,324,307,290,235,216,201,201,167,150,145
2909003305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,175,175,175
2909003307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,350,350,200,200,200,200,200,200
2909003243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200
2909003244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200
2909003246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200
2909003248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,200,200,200,200,200,200,200
2909003249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200
2909003250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200
2909003260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200
2909003261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200
2909003266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200
2909003294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200
2909003296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200
2909003297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200
2909003341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200
2909000615,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,198,198,198
1000001339,250,250,250,250,250,250,250,250,250,250,250,250,250,242,242,242,242,142,200,200,200,200,200,200
2909000596,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,180,180
2909000597,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,194
2909000604,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
2909000605,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
2909000613,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
2909000614,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
2909000616,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
2909003240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,198,198,198,198,198,198,198
2909003269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,198,198,198,198,196,196,196
1000003352,65,65,64,62,59,59,55,104,104,97,97,47,47,197,197,197,197,224,224,197,197,30,30,30
1000003538,51,51,51,206,206,198,198,198,196,196,196,116,116,216,216,204,204,204,196,196,196,20,20,20
2909003252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,196,196,196,190,190,190
1605000512,30,100,70,17,154,136,128,297,262,213,175,142,131,112,93,78,66,37,80,193,193,182,151,122
1000001903,92,92,200,200,200,200,200,300,300,300,300,300,296,286,286,192,192,192,192,192,192,192,192,192
1904000904,9,1,0,10,10,5,1,0,0,0,0,236,235,234,234,218,217,204,198,191,191,15,13,1
1103001251,160,104,86,88,70,55,47,109,206,168,212,201,196,191,227,208,171,235,226,191,191,183,160,95
1000001913,74,74,74,74,74,74,74,74,199,199,199,189,189,189,189,189,189,189,189,189,189,189,189,189
1805001317,0,2,2,2,2,2,2,2,0,0,10,10,10,200,200,200,191,191,191,188,188,10,10,10
1000001912,97,97,97,97,96,96,96,96,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187
1105000751,14,6,155,148,146,146,144,240,237,232,229,226,221,220,214,208,208,200,192,187,187,180,177,164
1000002606,68,68,68,68,56,56,56,56,56,56,33,33,33,33,33,33,30,0,189,186,186,186,186,186
1000001927,63,60,60,60,60,60,58,77,208,208,208,206,199,199,199,199,185,185,185,185,185,185,181,181
1000004130,27,27,4,4,1,0,40,99,142,112,114,95,90,58,130,130,118,187,188,184,184,275,257,247
1103000721,1,0,0,40,40,31,22,60,93,21,70,33,26,0,160,157,164,211,200,182,182,213,192,159
1000004022,21,19,19,17,17,9,7,53,52,52,52,47,45,45,3,3,3,31,181,181,181,3,3,3
2909003329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,180,180,180,180,180,180,180,176
1000002612,273,273,273,273,273,273,270,255,212,212,212,212,212,179,179,179,171,179,179,179,179,178,178,178
1000001539,221,221,221,221,221,221,217,217,217,217,217,217,217,217,217,217,217,177,177,177,177,177,177,177
1000002905,28,28,28,28,28,28,28,28,28,28,28,150,150,180,180,180,180,180,180,177,177,28,28,28
1000001361,105,105,105,105,105,105,105,105,105,105,105,196,196,196,196,196,176,176,176,176,176,11,7,0
1000001330,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,111,111,111
1000005789,0,0,0,0,0,0,0,180,180,180,180,180,180,170,170,180,180,271,170,170,170,158,158,158
1702000019,6,5,1,0,0,96,96,95,94,91,185,185,183,183,183,183,179,179,179,169,169,62,61,59
1000006205,0,0,0,0,0,0,105,105,105,105,105,105,105,105,71,0,0,0,191,168,168,90,48,40
1000005814,0,0,0,0,0,0,0,112,112,112,112,111,102,102,102,168,168,270,168,168,168,57,57,57
1000005821,0,0,0,0,0,0,0,168,168,168,168,168,168,168,168,168,168,336,168,168,168,130,130,100
1000005815,0,0,0,0,0,0,0,168,168,168,168,168,168,168,168,168,168,336,168,168,168,162,162,162
1000001937,19,19,19,19,19,19,19,19,175,175,175,175,175,171,171,171,167,164,164,164,164,164,164,164
2909003241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,164,164,164,164,164,164,164
1805000322,275,269,213,113,48,12,33,0,35,80,20,0,0,1,1,0,1,0,168,163,163,61,45,0
1904000905,18,11,0,10,3,1,0,0,0,0,0,176,176,174,172,171,169,164,163,162,162,12,11,11
2909003277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,750,602,202,162,162,800,700,600
1605000524,54,46,40,39,34,27,22,19,18,13,0,0,0,0,96,93,93,93,164,161,161,158,152,116
1000001360,45,45,45,45,45,45,45,45,45,45,90,137,179,179,159,159,159,159,170,160,160,160,160,160
1000001553,97,97,97,97,97,97,97,117,197,194,190,190,190,190,187,166,164,159,159,159,159,159,159,159
1000006204,0,0,0,0,0,0,147,147,147,147,147,147,147,103,55,51,39,39,168,159,159,147,128,132
1003000056,157,153,110,47,47,122,222,223,219,219,215,210,199,198,197,186,186,186,173,158,158,74,59,59
1000001569,529,529,529,529,529,529,529,499,446,371,371,0,0,0,0,240,165,160,160,158,158,158,150,150
1000001576,41,41,41,41,41,41,41,40,36,16,0,0,104,79,183,183,158,158,158,158,158,158,151,151
1903000826,36,20,20,8,0,29,22,19,17,14,10,28,28,26,8,96,90,208,160,157,157,153,141,112
2909002526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,156,156,156,145,145,145
1302000590,33,33,22,22,48,56,56,55,73,64,80,73,68,155,155,152,152,158,156,156,156,38,33,39
1303000552,113,213,213,215,215,175,170,169,133,133,129,146,144,144,125,117,113,113,113,155,155,29,0,0
1104000701,8,54,54,54,54,54,54,204,204,204,204,200,194,184,164,154,154,154,154,154,154,154,154,154
1000004108,136,136,116,116,116,96,95,95,95,95,95,95,95,95,0,0,0,0,161,153,153,135,135,120
1204000931,67,61,148,142,132,129,128,125,240,232,231,229,218,198,192,185,178,172,164,152,152,129,128,123
2909003349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,152,152,152,152,254,254
1701000006,151,142,126,116,108,104,78,69,57,31,25,92,144,130,123,107,89,89,67,151,151,96,94,88
2909002925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,150,150,150,100,100
1000001918,100,100,100,100,100,100,100,100,38,37,37,36,36,36,36,36,36,120,163,150,150,100,98,98
1000001537,150,150,150,150,150,150,150,192,192,192,192,192,192,192,192,192,192,192,192,150,150,150,150,150
1000002900,63,63,63,61,61,61,61,61,61,49,44,44,44,44,44,150,150,150,150,150,150,143,142,142
1000001319,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,150,150,150,150,56,56,106
1000001328,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,186,150,150,150,100,89,89
1000001939,45,45,45,39,17,12,12,12,150,138,154,154,152,152,149,149,149,149,149,149,149,46,44,42
1306000606,66,64,60,59,58,54,54,54,48,38,30,24,166,164,163,162,156,155,150,149,149,148,144,140
1404001022,15,15,15,15,15,15,15,191,186,186,185,185,183,179,179,178,162,162,153,149,149,146,146,146
1000005611,96,96,96,96,96,96,96,96,96,96,96,96,138,138,147,146,146,146,146,146,146,145,143,143
1000001359,188,188,188,188,188,188,132,132,132,132,182,207,207,192,192,145,145,145,145,145,145,145,145,145
1904000903,20,20,20,20,18,18,18,18,18,33,33,33,33,150,150,146,146,146,146,144,144,33,33,33
1000002891,93,93,93,93,93,93,92,90,90,90,78,75,75,63,69,150,144,144,144,144,144,144,144,144
1000005809,0,0,0,0,0,0,0,144,144,144,144,144,144,144,144,144,144,230,141,144,144,86,86,86
1000003360,27,5,0,47,47,41,41,40,38,50,50,50,50,150,150,150,150,142,142,142,142,46,46,46
1401001034,41,41,41,41,38,246,400,400,400,394,388,380,372,349,346,324,293,209,159,141,141,44,41,27
1000003035,34,34,34,33,33,28,27,27,27,27,150,150,150,150,150,150,144,143,141,141,141,26,25,24
1000002492,7,7,7,7,5,5,5,0,0,0,0,0,112,160,158,158,142,142,142,141,141,0,0,46
1000005342,73,73,73,73,73,100,94,85,85,82,82,73,173,157,157,157,157,140,140,140,140,140,140,140
1000002566,0,0,0,0,0,0,0,0,0,0,8,8,8,8,50,46,144,139,139,139,139,133,133,126
1000002787,11,2,2,2,2,2,2,2,196,195,192,178,164,159,158,158,154,150,141,139,139,0,0,0
1000002685,115,115,113,111,102,73,72,72,72,72,70,67,66,66,59,158,156,146,139,139,139,0,0,0
1301000538,40,40,40,40,172,158,146,105,133,119,148,136,122,191,189,189,171,141,136,139,139,105,90,80
1000001332,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,138,138,138,138,138
1000006114,0,0,0,0,0,144,144,144,144,144,137,137,137,137,137,137,131,131,137,137,137,131,106,106
1000001417,30,13,10,94,82,78,71,68,58,56,145,269,261,258,251,149,150,169,138,137,137,117,114,111
1000005887,0,0,0,0,0,0,0,56,56,41,31,31,87,87,143,142,142,142,136,136,136,133,121,109
1000003024,178,178,178,178,178,175,167,167,167,163,163,163,146,146,146,146,137,136,135,135,135,5,0,50
1302001245,22,26,2,2,26,73,73,71,70,70,77,38,33,19,33,2,4,146,139,135,135,0,34,0
1306000604,21,20,19,16,14,13,96,107,107,156,155,150,147,141,140,140,139,211,135,134,134,132,130,127
1000001377,41,39,39,39,39,39,39,37,36,35,165,164,164,164,163,160,158,153,143,134,134,119,117,115
1301000541,110,83,79,58,57,47,40,33,28,22,36,21,80,193,191,155,143,143,133,133,133,70,22,31
1302000595,84,82,95,62,54,118,108,75,108,59,105,102,106,190,177,175,139,139,137,133,133,0,237,232
1000005632,177,177,177,177,177,170,169,169,169,169,169,151,133,133,131,131,130,130,130,132,132,126,126,119
1000004114,95,191,145,145,142,142,139,130,114,82,50,35,64,121,94,86,68,33,174,131,131,89,53,28
1000005615,43,43,43,43,43,43,43,35,35,35,32,32,28,4,2,0,0,16,131,131,131,91,72,0
2909001772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,130,130,130,130,130,130
1000002679,152,152,152,152,152,152,151,150,150,146,140,134,134,133,132,129,129,129,129,129,129,34,33,28
1000003381,30,100,100,97,97,90,90,130,130,130,130,130,130,130,130,130,129,128,128,128,128,48,43,43
2909001776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,128,128,128,128
1000004011,70,70,70,70,67,68,68,17,13,264,183,183,86,217,161,155,155,119,119,128,128,43,26,0
1001000071,71,61,70,53,32,59,7,0,0,0,0,0,0,0,59,189,171,149,156,126,126,110,52,34
1404001027,62,62,62,62,62,62,62,62,62,126,126,126,126,126,126,126,126,126,126,126,126,126,126,123
1000001322,125,125,125,125,125,125,125,125,125,125,125,126,126,126,126,126,126,126,126,126,126,126,126,86
1003000048,80,80,58,58,50,40,0,80,80,58,32,28,28,28,28,143,143,143,137,125,125,106,105,105
1000001345,81,81,81,81,81,81,81,81,81,81,75,75,75,71,71,71,71,71,125,125,125,125,125,125
1000001329,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
1000004027,6,33,33,30,30,26,2,2,2,20,20,20,110,127,127,127,117,117,117,124,124,20,18,18
1000002056,0,16,48,55,55,120,118,118,118,118,118,118,118,118,118,124,124,124,124,124,124,118,118,87
1503000809,32,30,30,30,30,30,30,34,34,26,0,40,29,18,18,105,95,126,122,122,122,104,97,97
1000001363,20,20,20,20,20,20,20,66,66,66,66,126,126,126,126,126,126,122,122,122,122,62,62,40
1000002901,92,92,89,89,83,83,83,83,83,80,77,77,77,74,74,74,74,74,68,121,121,68,68,68
1000002899,100,100,100,100,100,100,100,79,79,79,79,79,76,94,94,94,94,121,121,121,121,121,121,121
1503000807,24,24,24,24,24,24,23,23,12,32,31,24,29,27,31,71,67,149,141,120,120,101,101,90
1104000704,47,47,47,47,47,47,47,197,197,197,197,197,197,197,197,109,109,109,120,120,120,107,107,107
1000002828,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,112,112,112
1000002826,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1000002827,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1000002830,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1000002773,45,45,45,45,45,45,45,45,128,126,126,126,124,124,124,120,120,120,120,120,120,120,120,120
1000006512,0,0,0,0,0,0,0,0,0,115,120,120,120,120,120,120,120,236,120,120,120,119,119,119
1000006510,0,0,0,0,0,0,0,0,0,120,120,120,120,120,120,120,120,236,120,120,120,120,120,120
1000006511,0,0,0,0,0,0,0,0,0,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1103000716,35,6,73,69,57,43,40,94,128,55,84,42,4,0,60,40,24,136,145,118,118,177,150,106
1000001394,11,7,7,100,97,96,95,94,94,94,91,91,88,88,86,85,84,84,83,118,118,21,21,21
1904000909,4,0,0,10,1,1,0,0,156,156,155,144,140,136,132,132,131,122,119,117,117,7,0,0
1000001598,66,46,37,35,0,0,0,220,202,199,196,193,172,165,148,126,127,124,119,116,116,109,102,81
1000003028,97,97,97,97,97,97,87,87,87,87,150,150,138,128,128,128,128,128,120,116,116,83,83,83
1000002686,128,126,123,123,123,123,123,123,119,119,118,118,116,116,116,116,116,116,116,116,116,109,108,103
1000001582,116,97,103,103,103,103,88,82,82,59,59,46,185,165,147,151,116,116,116,116,116,0,0,0
1103000734,18,6,0,25,5,1,1,71,138,136,174,113,103,59,64,84,56,100,116,115,115,90,70,27
1000001346,125,125,125,125,125,125,125,125,115,115,115,115,115,115,115,115,115,115,115,115,115,61,61,61
1000002614,17,17,17,17,17,17,11,11,7,4,4,4,0,30,30,22,122,122,122,114,114,102,102,71
1204000935,33,19,16,16,16,14,13,0,120,120,120,120,120,118,115,115,115,115,114,113,113,102,90,65
1701000010,30,29,24,21,18,17,73,71,68,64,64,60,57,51,47,38,28,28,23,113,113,12,12,9
1002000097,40,16,7,0,177,162,148,131,102,89,78,77,76,70,65,94,114,87,37,112,112,175,143,107
1000005820,0,0,0,0,0,0,0,112,112,112,112,112,112,112,112,112,112,223,112,112,112,112,112,92
1000005822,0,0,0,0,0,0,0,112,112,112,112,112,112,112,112,112,112,188,112,112,112,112,112,112
1000001942,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
1000002837,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
